Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_03,,,,2024-10-08 07:49:48,2024-10-08 07:49:52,3.771s,FAILED
,,,,,,,
Test Cases/TC_03_Login with incorrect email password,,,,2024-10-08 07:49:48,2024-10-08 07:49:52,3.405s,FAILED
"openBrowser("""")",,,,2024-10-08 07:49:49,2024-10-08 07:49:52,3.079s,FAILED
