Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
TS_03,,,,2024-10-10 03:36:12,2024-10-10 03:36:18,5.709s,FAILED
,,,,,,,
Test Cases/TC_03_Login with incorrect email password,,,,2024-10-10 03:36:13,2024-10-10 03:36:18,5.030s,FAILED
"openBrowser("""")",,,,2024-10-10 03:36:14,2024-10-10 03:36:18,4.431s,FAILED
